latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
25.83661,91.91268,313.34,1.01,1,2026-04-05,852,Aqua,MODIS,59,6.1NRT,293.7,6.11,D
25.83668,91.97251,313.81,1.01,1,2026-04-05,852,Aqua,MODIS,67,6.1NRT,296.58,7.57,D
25.83817,92.04183,315.21,1.01,1,2026-04-05,852,Aqua,MODIS,69,6.1NRT,298.6,7.43,D
25.84368,91.53367,319.41,1.02,1.01,2026-04-05,852,Aqua,MODIS,75,6.1NRT,300.76,11.44,D
25.84828,91.9305,313.57,1.01,1,2026-04-05,852,Aqua,MODIS,65,6.1NRT,294.93,6.72,D
25.85277,91.59256,318.73,1.02,1.01,2026-04-05,852,Aqua,MODIS,48,6.1NRT,300.18,9.47,D
25.85665,93.25038,307.4,1.01,1.01,2026-04-05,852,Aqua,MODIS,35,6.1NRT,282.28,5.66,D
25.86219,93.28949,311.69,1.01,1.01,2026-04-05,852,Aqua,MODIS,50,6.1NRT,290.58,6.9,D
25.86734,91.56977,322.65,1.02,1.01,2026-04-05,852,Aqua,MODIS,78,6.1NRT,299.99,14.24,D
25.88162,92.21223,319.53,1,1,2026-04-05,852,Aqua,MODIS,56,6.1NRT,298.67,10.52,D
25.88438,92.29089,317.71,1,1,2026-04-05,852,Aqua,MODIS,73,6.1NRT,299.93,9.5,D
25.88736,92.25079,317.88,1,1,2026-04-05,852,Aqua,MODIS,45,6.1NRT,299.31,9.14,D
25.89163,90.95228,314.55,1.06,1.03,2026-04-05,852,Aqua,MODIS,59,6.1NRT,285.04,10.31,D
25.90788,90.93871,314.64,1.06,1.03,2026-04-05,852,Aqua,MODIS,53,6.1NRT,286.65,10.51,D
25.91193,92.29571,317.71,1,1,2026-04-05,852,Aqua,MODIS,65,6.1NRT,298.9,8.79,D
25.91808,91.9614,312.15,1.01,1,2026-04-05,852,Aqua,MODIS,61,6.1NRT,294.32,6.25,D
25.91957,92.03075,315.74,1.01,1,2026-04-05,852,Aqua,MODIS,34,6.1NRT,299.11,7.02,D
25.93489,92.39039,309.48,1,1,2026-04-05,852,Aqua,MODIS,36,6.1NRT,293.26,3.08,D
25.9384,92.15621,315.94,1,1,2026-04-05,852,Aqua,MODIS,53,6.1NRT,298.8,7.33,D
25.93985,92.16589,314.68,1,1,2026-04-05,852,Aqua,MODIS,51,6.1NRT,298.61,6.28,D
25.9399,92.10641,331.55,1,1,2026-04-05,852,Aqua,MODIS,85,6.1NRT,298.63,24.1,D
25.94279,92.00635,324.03,1.01,1,2026-04-05,852,Aqua,MODIS,79,6.1NRT,299.69,15.02,D
25.96208,91.75627,318.95,1.01,1.01,2026-04-05,852,Aqua,MODIS,74,6.1NRT,300.28,11.12,D
25.97138,92.37797,315.81,1,1,2026-04-05,852,Aqua,MODIS,35,6.1NRT,294.49,7.78,D
25.98254,91.7724,350.48,1.01,1.01,2026-04-05,852,Aqua,MODIS,96,6.1NRT,300.44,57.04,D
25.98403,91.78214,316.64,1.01,1.01,2026-04-05,852,Aqua,MODIS,53,6.1NRT,299.03,8.08,D
25.98633,92.11743,314.8,1,1,2026-04-05,852,Aqua,MODIS,68,6.1NRT,297.07,6.94,D
25.98778,92.12711,314.11,1,1,2026-04-05,852,Aqua,MODIS,67,6.1NRT,295.1,6.48,D
25.98817,91.69125,315.25,1.01,1.01,2026-04-05,852,Aqua,MODIS,69,6.1NRT,298.18,7.46,D
25.98966,91.701,322.31,1.01,1.01,2026-04-05,852,Aqua,MODIS,78,6.1NRT,298.46,13.9,D
25.9913,91.77084,317.43,1.01,1.01,2026-04-05,852,Aqua,MODIS,72,6.1NRT,300.24,8.99,D
26.02075,91.96514,308.37,1.01,1,2026-04-05,852,Aqua,MODIS,38,6.1NRT,290.2,3.61,D
26.02225,92.09432,323.15,1,1,2026-04-05,852,Aqua,MODIS,79,6.1NRT,297.13,14.12,D
26.02513,91.99423,320.98,1.01,1,2026-04-05,852,Aqua,MODIS,76,6.1NRT,292.6,13.8,D
26.02659,92.00391,312.8,1.01,1,2026-04-05,852,Aqua,MODIS,60,6.1NRT,295.12,6.38,D
26.04101,92.36516,312.61,1,1,2026-04-05,852,Aqua,MODIS,40,6.1NRT,295.82,5.06,D
26.04243,92.37481,316.2,1,1,2026-04-05,852,Aqua,MODIS,65,6.1NRT,297.01,7.96,D
26.08707,93.24196,313.65,1.01,1.01,2026-04-05,852,Aqua,MODIS,66,6.1NRT,292.36,8.01,D
26.08846,93.25182,327.94,1.02,1.01,2026-04-05,852,Aqua,MODIS,83,6.1NRT,293.58,22.12,D
26.09571,92.40802,308.45,1,1,2026-04-05,852,Aqua,MODIS,34,6.1NRT,284.8,4.93,D
26.11316,93.42828,323.72,1.02,1.01,2026-04-05,852,Aqua,MODIS,75,6.1NRT,295.88,18.35,D
26.11454,93.43819,313.43,1.02,1.01,2026-04-05,852,Aqua,MODIS,30,6.1NRT,294.53,8.82,D
26.13288,93.64394,311,1.03,1.02,2026-04-05,852,Aqua,MODIS,63,6.1NRT,288.74,6.77,D
26.13433,93.65422,313.77,1.03,1.02,2026-04-05,852,Aqua,MODIS,69,6.1NRT,290.46,8.99,D
26.14988,93.24082,351.02,1.02,1.01,2026-04-05,852,Aqua,MODIS,96,6.1NRT,293.19,61.11,D
26.15126,93.25057,338.46,1.02,1.01,2026-04-05,852,Aqua,MODIS,90,6.1NRT,292.71,37.04,D
26.18913,93.64967,391.73,1.04,1.02,2026-04-05,852,Aqua,MODIS,94,6.1NRT,295.45,212.86,D
26.19053,93.65979,326.36,1.04,1.02,2026-04-05,852,Aqua,MODIS,81,6.1NRT,291.57,20.74,D
26.66265,86.97671,313.97,1.68,1.27,2026-04-05,852,Aqua,MODIS,40,6.1NRT,302.46,8.99,D
27.09663,87.18352,312.34,1.6,1.24,2026-04-05,852,Aqua,MODIS,32,6.1NRT,300.95,10.42,D
27.16683,85.25783,314.25,2.16,1.43,2026-04-05,852,Aqua,MODIS,56,6.1NRT,301.82,15.03,D
27.20171,87.70011,310.88,1.47,1.2,2026-04-05,852,Aqua,MODIS,49,6.1NRT,299.05,9.75,D
27.21633,86.51949,311.97,1.76,1.3,2026-04-05,852,Aqua,MODIS,42,6.1NRT,298.63,12.44,D
27.23395,84.80031,316.1,2.32,1.47,2026-04-05,852,Aqua,MODIS,56,6.1NRT,303.11,20.56,D
27.23518,84.80454,318.43,2.32,1.47,2026-04-05,852,Aqua,MODIS,66,6.1NRT,303.1,26.97,D
27.23857,84.82259,313.71,2.31,1.47,2026-04-05,852,Aqua,MODIS,50,6.1NRT,302.63,15.36,D
27.53993,84.40903,314.99,2.44,1.51,2026-04-05,852,Aqua,MODIS,62,6.1NRT,301.35,25.72,D
27.54157,84.48174,313.89,2.41,1.5,2026-04-05,852,Aqua,MODIS,59,6.1NRT,300.71,20.38,D
27.5431,84.41293,322.14,2.44,1.51,2026-04-05,852,Aqua,MODIS,75,6.1NRT,301.78,48.67,D
27.54427,84.48586,317.33,2.41,1.5,2026-04-05,852,Aqua,MODIS,46,6.1NRT,300.82,29.14,D
27.54475,84.43208,326.6,2.43,1.5,2026-04-05,852,Aqua,MODIS,80,6.1NRT,301.13,65.49,D
27.54637,84.50465,313.4,2.4,1.49,2026-04-05,852,Aqua,MODIS,57,6.1NRT,300.92,18.93,D
27.54776,84.43607,322.27,2.43,1.5,2026-04-05,852,Aqua,MODIS,74,6.1NRT,300.98,45.76,D
27.7091,82.66952,313.83,3.21,1.7,2026-04-05,852,Aqua,MODIS,62,6.1NRT,300.69,32.2,D
27.7158,82.70033,315.22,3.19,1.69,2026-04-05,852,Aqua,MODIS,67,6.1NRT,300.9,38.98,D
27.71582,82.69608,318.11,3.19,1.69,2026-04-05,852,Aqua,MODIS,73,6.1NRT,300.87,53.3,D
28.83617,80.14376,307.52,4.5,1.95,2026-04-05,852,Aqua,MODIS,50,6.1NRT,293.24,26.59,D
9.34192,76.44655,313.85,1.66,1.27,2026-04-05,1024,Aqua,MODIS,27,6.1NRT,294.89,9.63,D
15.18411,78.70848,322.08,3.11,1.67,2026-04-05,1026,Aqua,MODIS,54,6.1NRT,297.06,45.74,D
15.18633,78.70059,321.16,3.11,1.67,2026-04-05,1026,Aqua,MODIS,49,6.1NRT,297.04,39.27,D
16.255,73.98845,321.42,1.4,1.17,2026-04-05,1026,Aqua,MODIS,36,6.1NRT,307.27,16.03,D
16.25665,74.00111,322.37,1.41,1.17,2026-04-05,1026,Aqua,MODIS,50,6.1NRT,307.3,16.87,D
16.96658,74.05074,322.72,1.45,1.19,2026-04-05,1026,Aqua,MODIS,40,6.1NRT,308.58,12.26,D
17.09708,73.39579,321.12,1.32,1.14,2026-04-05,1026,Aqua,MODIS,42,6.1NRT,307.12,10.44,D
17.7798,73.53002,336.44,1.37,1.16,2026-04-05,1026,Aqua,MODIS,83,6.1NRT,310.3,39.35,D
17.78149,73.54288,336.09,1.38,1.16,2026-04-05,1026,Aqua,MODIS,83,6.1NRT,311.81,38.93,D
18.00832,73.6544,345.5,1.41,1.18,2026-04-05,1026,Aqua,MODIS,91,6.1NRT,302.04,74.6,D
18.21333,73.41311,326.26,1.37,1.16,2026-04-05,1026,Aqua,MODIS,59,6.1NRT,310.56,15.35,D
18.33291,73.5405,325.54,1.4,1.17,2026-04-05,1026,Aqua,MODIS,50,6.1NRT,306.56,22.22,D
18.47299,73.20468,326.84,1.34,1.15,2026-04-05,1026,Aqua,MODIS,71,6.1NRT,309.1,17.31,D
19.23197,73.3242,327.06,1.4,1.17,2026-04-05,1028,Aqua,MODIS,58,6.1NRT,307.63,17.78,D
19.37406,71.35172,317.43,1.1,1.04,2026-04-05,1028,Aqua,MODIS,68,6.1NRT,297.98,13.61,D
19.42858,73.65215,328.62,1.48,1.2,2026-04-05,1028,Aqua,MODIS,71,6.1NRT,309.54,18.36,D
20.01417,73.93294,323.71,1.58,1.24,2026-04-05,1028,Aqua,MODIS,55,6.1NRT,301.81,26,D
20.82612,73.56397,324.81,1.53,1.22,2026-04-05,1028,Aqua,MODIS,63,6.1NRT,307.44,15.77,D
20.91777,73.82298,322.57,1.6,1.24,2026-04-05,1028,Aqua,MODIS,45,6.1NRT,307.86,10.13,D
20.96933,73.58928,322.87,1.54,1.22,2026-04-05,1028,Aqua,MODIS,59,6.1NRT,307.13,13.81,D
21.04339,73.61678,326.55,1.55,1.23,2026-04-05,1028,Aqua,MODIS,69,6.1NRT,306.67,21.06,D
21.10791,72.6427,325.82,1.34,1.15,2026-04-05,1028,Aqua,MODIS,0,6.1NRT,307.76,18.89,D
21.11504,70.20107,321.14,1.03,1.02,2026-04-05,1028,Aqua,MODIS,59,6.1NRT,299.05,10.36,D
21.22188,70.03403,328.71,1.03,1.01,2026-04-05,1028,Aqua,MODIS,74,6.1NRT,307.35,15.92,D
21.35926,70.22186,329.68,1.04,1.02,2026-04-05,1028,Aqua,MODIS,56,6.1NRT,307.32,16.74,D
21.36118,70.301,326.77,1.04,1.02,2026-04-05,1028,Aqua,MODIS,70,6.1NRT,309.14,11.69,D
21.36254,70.31075,324.36,1.05,1.02,2026-04-05,1028,Aqua,MODIS,64,6.1NRT,307.34,8.85,D
21.40091,69.86569,319.94,1.02,1.01,2026-04-05,1028,Aqua,MODIS,29,6.1NRT,295.88,10.18,D
21.6446,73.6756,322.11,1.6,1.24,2026-04-05,1028,Aqua,MODIS,29,6.1NRT,304.65,10.6,D
21.96976,70.36713,344.67,1.06,1.03,2026-04-05,1028,Aqua,MODIS,91,6.1NRT,316.84,32.48,D
22.16885,70.07542,329.11,1.04,1.02,2026-04-05,1028,Aqua,MODIS,73,6.1NRT,313,10.32,D
22.19043,70.36456,328.71,1.06,1.03,2026-04-05,1028,Aqua,MODIS,73,6.1NRT,312.33,11.2,D
22.20376,70.12982,336.22,1.05,1.02,2026-04-05,1028,Aqua,MODIS,83,6.1NRT,311.07,22.69,D
22.38951,70.94383,335.78,1.12,1.06,2026-04-05,1028,Aqua,MODIS,79,6.1NRT,308.62,29.55,D
22.44431,70.19312,352.73,1.05,1.03,2026-04-05,1028,Aqua,MODIS,96,6.1NRT,314.78,56.4,D
22.78168,75.50802,341.27,2.27,1.46,2026-04-05,1028,Aqua,MODIS,88,6.1NRT,307.21,100.74,D
22.78266,75.51311,338.09,2.27,1.46,2026-04-05,1028,Aqua,MODIS,85,6.1NRT,307.28,82.44,D
22.81609,75.59082,323.82,2.3,1.47,2026-04-05,1028,Aqua,MODIS,48,6.1NRT,306.54,20.67,D
22.81888,78.30768,331.5,3.71,1.8,2026-04-05,1028,Aqua,MODIS,59,6.1NRT,295.73,141.11,D
22.92821,72.17773,324.26,1.32,1.14,2026-04-05,1028,Aqua,MODIS,69,6.1NRT,304.87,15.97,D
22.99974,75.73495,324.45,2.38,1.49,2026-04-05,1028,Aqua,MODIS,43,6.1NRT,308.06,21.32,D
23.16822,75.7076,326.65,2.38,1.49,2026-04-05,1028,Aqua,MODIS,68,6.1NRT,309.19,35.04,D
27.95589,69.02206,320.42,1.06,1.03,2026-04-05,1030,Aqua,MODIS,47,6.1NRT,304.67,8.4,D
28.22276,69.56812,321.83,1.12,1.05,2026-04-05,1030,Aqua,MODIS,65,6.1NRT,302.64,11.31,D
28.48517,70.56322,319.99,1.26,1.11,2026-04-05,1030,Aqua,MODIS,47,6.1NRT,304.09,12.12,D
28.62641,69.98684,319.05,1.18,1.08,2026-04-05,1030,Aqua,MODIS,46,6.1NRT,302.27,8.99,D
28.74886,70.06815,320.55,1.2,1.09,2026-04-05,1030,Aqua,MODIS,35,6.1NRT,302.57,11.71,D
28.7675,71.12868,320.53,1.37,1.16,2026-04-05,1030,Aqua,MODIS,50,6.1NRT,305.47,12.16,D
28.9041,70.38896,319.68,1.25,1.11,2026-04-05,1030,Aqua,MODIS,53,6.1NRT,302.52,13.07,D
28.91012,70.43868,319.33,1.25,1.11,2026-04-05,1030,Aqua,MODIS,48,6.1NRT,301.6,13.65,D
28.89875,70.26446,322.09,1.23,1.1,2026-04-05,1032,Aqua,MODIS,63,6.1NRT,304.06,13.43,D
29.1297,70.5716,327.93,1.28,1.12,2026-04-05,1032,Aqua,MODIS,76,6.1NRT,303,24.3,D
29.13124,70.5844,344.81,1.29,1.13,2026-04-05,1032,Aqua,MODIS,91,6.1NRT,303.39,61.68,D
29.24514,70.94944,317.56,1.35,1.15,2026-04-05,1032,Aqua,MODIS,53,6.1NRT,300.78,12.88,D
31.39817,70.63464,313.29,1.39,1.17,2026-04-05,1032,Aqua,MODIS,58,6.1NRT,298.33,9.69,D
